Instance;num-models;num-parts;mean-demand;rsd-demand;mean-file-bytes;rsd-file-bytes;mean-MCV;rsd-MCV;mean-v-value;rsd-v-value;mean-connectivity-score;rsd-connectivity-score;mean-SR;rsd-SR;mean-MCVSR;rsd-MCVSR;mean-vol-MBB;rsd-vol-MBB;mean-num-facets;rsd-num-facets;mean-surface-area;rsd-surface-area;mean-volume;rsd-volume;vol-container;surface-container;mean-rel-vol-MBB;rsd-rel-vol-MBB;mean-rel-volume;rsd-rel-volume;mean-rel-surface-area;rsd-rel-surface-area;perc-parts-MCV-00-02;perc-parts-vvalue-00-02;perc-parts-SR-00-02;perc-parts-rel-vol-00-02;perc-parts-rel-vol-MBB-00-02;perc-parts-MCV-02-04;perc-parts-vvalue-02-04;perc-parts-SR-02-04;perc-parts-rel-vol-02-04;perc-parts-rel-vol-MBB-02-04;perc-parts-MCV-04-06;perc-parts-vvalue-04-06;perc-parts-SR-04-06;perc-parts-rel-vol-04-06;perc-parts-rel-vol-MBB-04-06;perc-parts-MCV-06-08;perc-parts-vvalue-06-08;perc-parts-SR-06-08;perc-parts-rel-vol-06-08;perc-parts-rel-vol-MBB-06-08;perc-parts-MCV-08-10;perc-parts-vvalue-08-10;perc-parts-SR-08-10;perc-parts-rel-vol-08-10;perc-parts-rel-vol-MBB-08-10;perc-parts-rel-vol-greater10;perc-parts-rel-vol-MBB-greater10
3DIPP-Instance-00613;10;618;61.8;0.113;523748.725;1.609;0.707;0.363;0.091;0.588;6.552;0.45;0.544;0.456;0.442;0.654;442598.421;0.911;10473.294;1.609;27352.867;0.693;141786.16;1.135;2578125;113750;0.13;0.882;0.056;1.124;0.24;0.693;0.089;1;0.089;0.898;0.809;0;0;0.207;0.102;0.191;0.209;0;0.316;0;0;0.288;0;0.286;0;0;0.414;0;0.102;0;0;0;0
3DIPP-Instance-00614;7;619;88.429;0.068;426388.362;0.721;0.673;0.461;0.087;0.8;2847.995;1.583;0.467;0.519;0.377;0.7;539013.955;0.485;8526.087;0.721;43318.36;0.534;269817.868;0.724;12852000;331320;0.041;0.516;0.018;0.745;0.131;0.534;0.144;1;0.144;1;1;0.139;0;0.139;0;0;0.136;0;0.297;0;0;0.162;0;0.42;0;0;0.42;0;0;0;0;0;0
3DIPP-Instance-00615;4;620;155;0.066;181086.097;0.691;0.696;0.268;0.143;0.381;7.066;0.878;0.379;0.543;0.299;0.766;272308.337;0.704;3620.042;0.691;20244.644;0.469;67466.287;0.483;4440625;162750;0.061;0.72;0.015;0.576;0.124;0.469;0;1;0.269;1;1;0;0;0.485;0;0;0.495;0;0;0;0;0.26;0;0.245;0;0;0.245;0;0;0;0;0;0
3DIPP-Instance-00616;4;621;155.25;0.115;128068.863;0.989;0.47;0.459;0.104;0.325;4.682;0.403;0.366;0.338;0.187;0.636;236899.738;0.704;2559.697;0.99;21407.89;0.53;75241.891;0.496;58516780;906192;0.003;1.616;0;0;0.024;0.53;0;1;0;1;1;0.546;0;0.546;0;0;0.251;0;0.454;0;0;0;0;0;0;0;0.203;0;0;0;0;0;0
3DIPP-Instance-00617;4;622;155.5;0.04;108537.537;0.846;0.462;0.488;0.097;0.461;5.333;0.32;0.532;0.297;0.28;0.688;618353.162;1.092;2169.071;0.847;42471.626;0.683;426033.438;1.252;2578125;113750;0.239;1.096;0.165;1.267;0.373;0.683;0.238;1;0;0.735;0.735;0.251;0;0.238;0;0;0.246;0;0.497;0.265;0;0.265;0;0.265;0;0.265;0;0;0;0;0;0;0
3DIPP-Instance-00618;4;623;155.75;0.041;47432.796;1.59;0.882;0.14;0.065;1.031;7.887;0.278;0.69;0.431;0.608;0.474;817048.003;0.784;946.976;1.592;38482.375;0.932;536147.932;1.188;154280000;1784800;0.005;0.995;0.003;1.73;0.022;0.932;0;1;0;1;1;0;0;0.252;0;0;0;0;0.234;0;0;0.485;0;0;0;0;0.515;0;0.514;0;0;0;0
3DIPP-Instance-00619;4;624;156;0.067;1263740.25;0.939;0.491;0.398;0.128;0.104;3.786;0.35;0.308;0.664;0.188;1.038;789086.22;0.488;25273.125;0.939;43507.393;0.542;149376.462;0.484;154280000;1784800;0.002;1.77;0;0;0.024;0.542;0;1;0.242;1;1;0.519;0;0.526;0;0;0.248;0;0;0;0;0;0;0.232;0;0;0.232;0;0;0;0;0;0
3DIPP-Instance-00620;8;625;78.125;0.099;343609.44;0.982;0.273;0.496;0.105;0.388;2.621;0.253;0.162;0.564;0.052;1.147;1484439.98;0.605;6870.509;0.983;66405.183;0.401;149030.762;0.387;16500000;397000;0.067;0.46;0.01;0.471;0.167;0.401;0.24;1;0.765;1;1;0.643;0;0.235;0;0;0;0;0;0;0;0.117;0;0;0;0;0;0;0;0;0;0;0
3DIPP-Instance-00621;6;626;104.333;0.128;419557.642;0.836;0.501;0.455;0.117;0.286;4.153;0.316;0.373;0.567;0.233;0.736;1388830.954;1.312;8389.473;0.836;54109.402;0.59;191351.221;0.282;12852000;331320;0.077;0.985;0.015;0.338;0.163;0.59;0.141;1;0.316;1;0.859;0.176;0;0.149;0;0.141;0.337;0;0.535;0;0;0.347;0;0;0;0;0;0;0;0;0;0;0
3DIPP-Instance-00622;7;627;89.571;0.111;317799.47;2.125;0.325;0.117;0.119;0.366;3.05;0.302;0.201;0.716;0.068;0.803;839532.669;0.498;6354.309;2.126;43767.31;0.428;149189.082;0.47;16500000;397000;0.051;0.494;0.007;0.622;0.11;0.428;0;1;0.595;1;1;1;0;0.26;0;0;0;0;0.145;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3DIPP-Instance-00623;4;628;157;0.069;276129.541;1.592;0.513;0.639;0.12;0.417;4.083;0.623;0.367;0.48;0.241;0.896;440566.705;0.899;5520.911;1.592;33541.752;0.544;132122.661;0.76;58516780;906192;0.008;1.111;0;0;0.037;0.544;0.223;1;0.223;1;1;0.271;0;0.525;0;0;0;0;0;0;0;0.255;0;0.252;0;0;0.252;0;0;0;0;0;0
3DIPP-Instance-00624;4;629;157.25;0.088;347696.242;1.751;0.703;0.465;0.055;1.14;6.767;0.515;0.549;0.549;0.468;0.802;278072.501;0.966;6952.245;1.751;21130.299;0.642;94834.525;0.773;2578125;113750;0.107;0.954;0.038;0.731;0.186;0.642;0;1;0;1;0.754;0.246;0;0.463;0;0.246;0.216;0;0.262;0;0;0;0;0;0;0;0.537;0;0.275;0;0;0;0
3DIPP-Instance-00625;4;630;157.5;0.07;76721.143;0.53;0.572;0.367;0.149;0.164;3.776;0.31;0.61;0.341;0.391;0.603;533220.524;1.095;1532.743;0.53;37935.738;0.787;225511.254;0.922;18750000;425000;0.028;1.158;0.012;1.087;0.089;0.787;0;1;0;1;1;0.224;0;0.224;0;0;0.273;0;0;0;0;0.252;0;0.525;0;0;0.251;0;0.251;0;0;0;0
3DIPP-Instance-00626;6;631;105.167;0.07;576494.143;1.053;0.585;0.619;0.085;0.81;1778.545;2.147;0.389;0.808;0.321;0.975;1408358.134;1.186;11528.203;1.053;62765.474;0.968;172612.368;0.487;2578125;113750;0.513;1.162;0.068;0.503;0.552;0.968;0.181;1;0.341;1;0.342;0.16;0;0.317;0;0.317;0.146;0;0;0;0;0;0;0.177;0;0.16;0.513;0;0.165;0;0;0;0.181
3DIPP-Instance-00627;5;632;126.4;0.062;157411.057;1.771;0.465;0.653;0.083;0.675;4.513;0.644;0.303;0.565;0.183;1.098;1951566.252;0.81;3146.541;1.772;55007.753;0.46;189461.339;0.373;2578125;113750;0.402;0.802;0.075;0.366;0.484;0.46;0;1;0.389;1;0.416;0.589;0;0.394;0;0.195;0.195;0;0.217;0;0;0;0;0;0;0.209;0.217;0;0;0;0.18;0;0
3DIPP-Instance-00628;7;633;90.429;0.128;364555.09;1.456;0.533;0.353;0.153;0.33;3.687;0.426;0.324;0.336;0.182;0.514;503983.324;0.713;7289.422;1.456;31199.335;0.571;124244.402;0.5;12852000;331320;0.034;0.647;0.01;0.56;0.094;0.571;0;0.684;0.114;1;1;0.242;0.316;0.744;0;0;0.48;0;0.142;0;0;0.142;0;0;0;0;0.136;0;0;0;0;0;0
3DIPP-Instance-00629;222;634;2.856;0.5;366431.609;1.699;0.456;0.497;0.118;0.437;114.408;8.794;0.302;0.642;0.167;1.056;854880.757;1.359;7326.847;1.7;35271.734;0.914;144306.187;1.391;6758775;222990;0.092;1.231;0.021;1.408;0.158;0.914;0.095;0.934;0.349;0.997;0.841;0.421;0.066;0.402;0.003;0.136;0.276;0;0.15;0;0.024;0.115;0;0.088;0;0;0.093;0;0.011;0;0;0;0
3DIPP-Instance-00630;5;635;127;0.081;52507.15;1.047;0.315;0.234;0.099;0.185;3.279;0.258;0.292;0.6;0.104;0.79;1699664.837;0.527;1048.463;1.048;65385.92;0.391;265759.471;0.371;18750000;425000;0.07;0.555;0.014;0.542;0.154;0.391;0;1;0.378;1;1;0.817;0;0.439;0;0;0.183;0;0;0;0;0;0;0.183;0;0;0;0;0;0;0;0;0
3DIPP-Instance-00631;4;636;159;0.079;387730.069;0.832;0.671;0.426;0.087;0.251;8.973;0.654;0.431;0.594;0.361;0.784;316849.289;0.78;7752.921;0.832;32871.731;0.694;77751.773;0.403;18750000;425000;0.016;0.89;0.005;1.045;0.077;0.694;0;1;0.467;1;1;0.222;0;0;0;0;0.245;0;0;0;0;0;0;0.533;0;0;0.533;0;0;0;0;0;0
3DIPP-Instance-00632;4;637;159.25;0.061;501773.639;1.207;0.462;0.497;0.12;0.249;3.77;0.357;0.39;0.353;0.191;0.793;231318.612;0.502;10033.793;1.207;37850.279;0.264;70478.575;0.493;6758775;222990;0.033;0.653;0.01;0.697;0.17;0.264;0;1;0.24;1;1;0.516;0;0.24;0;0;0.24;0;0.52;0;0;0;0;0;0;0;0.243;0;0;0;0;0;0
3DIPP-Instance-00633;6;638;106.333;0.114;382600.614;1.617;0.594;0.451;0.118;0.643;4.657;0.554;0.298;0.377;0.203;0.803;610412.708;0.305;7650.332;1.617;35330.093;0.492;169148.748;0.264;16500000;397000;0.04;0.253;0.01;0;0.089;0.492;0;0.861;0.188;1;1;0.337;0.139;0.627;0;0;0;0;0.185;0;0;0.478;0;0;0;0;0.185;0;0;0;0;0;0
3DIPP-Instance-00634;11;639;58.091;0.147;248421.872;1.302;0.553;0.56;0.083;0.655;1131.031;2.794;0.478;0.379;0.307;0.713;411759.815;1.207;4966.757;1.303;33562.722;0.681;128777.235;0.725;4440625;162750;0.093;1.193;0.028;0.772;0.206;0.681;0.272;1;0.091;1;0.909;0.111;0;0.182;0;0;0.282;0;0.347;0;0.091;0;0;0.38;0;0;0.335;0;0;0;0;0;0
3DIPP-Instance-00635;4;640;160;0.069;719884.625;0.435;0.571;0.647;0.046;0.96;7.306;0.236;0.375;0.364;0.263;0.816;325188.123;1.026;14396.013;0.435;22555.529;0.567;134644.825;1.271;58516780;906192;0.003;1.697;0.003;1.697;0.025;0.567;0.261;1;0;1;1;0.22;0;0.481;0;0;0;0;0.519;0;0;0;0;0;0;0;0.519;0;0;0;0;0;0
3DIPP-Instance-00636;5;641;128.2;0.104;410028.462;1.388;0.411;0.324;0.138;0.321;3.133;0.321;0.254;0.733;0.101;0.795;1501350.349;0.762;8198.889;1.389;91590.119;0.712;232529.28;0.472;16500000;397000;0.07;0.486;0.015;0.506;0.231;0.712;0;1;0.418;1;1;0.402;0;0.399;0;0;0.598;0;0;0;0;0;0;0.183;0;0;0;0;0;0;0;0;0
3DIPP-Instance-00637;5;642;128.4;0.042;144894.28;1.619;0.425;0.358;0.127;0.264;3.272;0.216;0.551;0.288;0.255;0.519;191956.514;0.667;2896.206;1.62;26772.261;0.585;97418.904;0.707;18750000;425000;0.01;0.648;0.004;1.269;0.063;0.585;0.198;1;0;1;1;0.212;0;0.198;0;0;0.383;0;0.407;0;0;0.207;0;0.396;0;0;0;0;0;0;0;0;0
3DIPP-Instance-00638;4;643;160.75;0.096;1287558.961;1.689;0.518;0.527;0.11;0.418;6.858;0.969;0.377;0.52;0.246;1.036;142987.959;0.414;25749.499;1.689;14302.724;0.302;43783.999;0.318;58516780;906192;0;0;0;0;0.016;0.302;0;1;0;1;1;0.518;0;0.737;0;0;0.219;0;0;0;0;0;0;0.263;0;0;0.263;0;0;0;0;0;0
3DIPP-Instance-00639;5;644;128.8;0.091;74768.006;1.551;0.598;0.549;0.067;0.797;5.778;0.589;0.414;0.544;0.291;0.893;367346.738;0.986;1493.68;1.553;22792.91;0.788;124097.426;0.843;18750000;425000;0.019;0.954;0.006;0.823;0.054;0.788;0;1;0.188;1;1;0.394;0;0.39;0;0;0.219;0;0.207;0;0;0;0;0.216;0;0;0.387;0;0;0;0;0;0
3DIPP-Instance-00640;8;645;80.625;0.107;619873.612;2.022;0.505;0.428;0.143;0.422;4.779;1.046;0.318;0.642;0.188;1.037;1451812.918;0.623;12395.792;2.022;64288.947;0.527;181623.307;0.386;18750000;425000;0.05;0.578;0.009;0.376;0.151;0.527;0;0.879;0.484;1;1;0.488;0.121;0.14;0;0;0.267;0;0.253;0;0;0.121;0;0.124;0;0;0.124;0;0;0;0;0;0
3DIPP-Instance-00641;6;646;107.667;0.09;1140114.805;1.668;0.494;0.343;0.107;0.249;4.595;0.177;0.278;0.498;0.148;0.755;1159348.43;1.244;22800.616;1.668;36025.906;0.456;162690.452;0.498;58516780;906192;0.014;1.247;0;0;0.04;0.456;0;1;0.19;1;1;0.333;0;0.488;0;0;0.492;0;0.322;0;0;0;0;0;0;0;0.175;0;0;0;0;0;0
3DIPP-Instance-00642;9;647;71.889;0.125;334784.773;2.16;0.518;0.509;0.107;0.574;1240.19;2.653;0.409;0.453;0.247;0.793;367783.208;1.264;6694.015;2.16;27557.878;0.757;163910.703;1.284;154280000;1784800;0.001;2.741;0;0;0.015;0.757;0.082;1;0.082;1;1;0.215;0;0.456;0;0;0.457;0;0.241;0;0;0;0;0.221;0;0;0.246;0;0;0;0;0;0
3DIPP-Instance-00643;4;648;162;0.077;801406.377;1.024;0.505;0.336;0.153;0.182;3.336;0.307;0.221;0.346;0.11;0.566;906876.166;0.626;16026.448;1.024;80298.002;0.94;169486.549;0.418;16500000;397000;0.054;0.64;0.008;0.535;0.202;0.94;0;1;0.247;1;1;0.531;0;0.753;0;0;0.247;0;0;0;0;0.222;0;0;0;0;0;0;0;0;0;0;0
3DIPP-Instance-00644;4;649;162.25;0.037;83881.689;0.498;0.372;0.469;0.102;0.267;3.527;0.249;0.338;0.733;0.168;1.017;1850372.77;0.714;1675.954;0.498;75678.694;0.336;300611.789;0.329;58516780;906192;0.028;0.639;0.005;1.017;0.084;0.336;0;1;0.513;1;1;0.513;0;0;0;0;0.253;0;0.253;0;0;0.234;0;0.234;0;0;0;0;0;0;0;0;0
3DIPP-Instance-00645;5;650;130;0.094;212343.615;0.75;0.347;0.415;0.105;0.602;3.598;0.234;0.242;0.17;0.083;0.454;1576659.95;0.803;4245.192;0.75;41740.166;0.379;161483.14;0.455;2578125;113750;0.278;0.474;0.061;0.448;0.367;0.379;0.192;0.782;0.226;1;0.192;0.589;0.218;0.774;0;0.582;0.218;0;0;0;0.226;0;0;0;0;0;0;0;0;0;0;0;0
3DIPP-Instance-00646;7;651;93;0.103;1142459.269;1.48;0.506;0.585;0.131;0.192;3.881;0.58;0.232;0.277;0.13;0.776;839328.248;0.92;22847.505;1.48;35501.887;0.902;192325.174;1.061;154280000;1784800;0.004;1.18;0;0;0.02;0.902;0;1;0.28;1;1;0.559;0;0.72;0;0;0.126;0;0;0;0;0;0;0;0;0;0.315;0;0;0;0;0;0
3DIPP-Instance-00647;4;652;163;0.011;902396.27;1.083;0.503;0.568;0.128;0.451;4.188;0.582;0.293;0.387;0.173;0.712;484015.762;0.467;18046.245;1.083;36336.063;0.303;142271.771;0.463;16500000;397000;0.028;0.539;0.007;0.577;0.092;0.303;0.25;1;0.25;1;1;0.253;0;0.498;0;0;0;0;0.252;0;0;0.252;0;0;0;0;0.245;0;0;0;0;0;0
3DIPP-Instance-00648;6;653;108.833;0.061;322623.663;1.9;0.398;0.351;0.128;0.353;3.272;0.298;0.41;0.589;0.187;0.765;1854891.779;0.953;6450.793;1.901;48519.612;0.556;193059.029;0.386;2578125;113750;0.353;0.891;0.075;0.386;0.427;0.556;0;1;0.319;1;0.525;0.678;0;0.156;0;0.156;0.156;0;0.184;0;0;0.165;0;0.342;0;0.162;0;0;0;0;0.156;0;0
3DIPP-Instance-00649;7;654;93.429;0.082;514800.82;1.377;0.56;0.51;0.12;0.381;5.663;0.892;0.377;0.422;0.233;0.68;170196.776;0.866;10294.336;1.377;15181.265;0.579;60253.413;0.879;4440625;162750;0.037;0.879;0.014;0.812;0.093;0.579;0.145;1;0.145;1;1;0.3;0;0.278;0;0;0;0;0.576;0;0;0.28;0;0;0;0;0.275;0;0;0;0;0;0
3DIPP-Instance-00650;4;655;163.75;0.074;223334.229;1.224;0.417;0.488;0.122;0.398;3.524;0.373;0.285;0.65;0.145;0.966;1225598.39;0.603;4465.005;1.225;40223.258;0.424;209223.802;0.3;12852000;331320;0.084;0.551;0.017;0.25;0.121;0.424;0.221;1;0.476;1;1;0.505;0;0;0;0;0;0;0.524;0;0;0.273;0;0;0;0;0;0;0;0;0;0;0
3DIPP-Instance-00651;4;656;164;0.06;411557.323;1.3;0.259;0.191;0.087;0.157;3.013;0.137;0.153;0.173;0.04;0.263;2254750.041;0.542;8229.466;1.3;70369.48;0.296;220277.101;0.205;58516780;906192;0.023;0.353;0;0;0.078;0.296;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3DIPP-Instance-00652;4;657;164.25;0.08;22242.6;0.655;0.528;0.563;0.079;0.63;5.064;0.614;0.45;0.301;0.258;0.729;371698.532;0.192;443.172;0.657;36545.382;0.21;157288.74;0.216;12852000;331320;0.027;0.302;0.012;0.346;0.11;0.21;0;1;0;1;1;0.717;0;0.237;0;0;0;0;0.763;0;0;0;0;0;0;0;0.283;0;0;0;0;0;0
3DIPP-Instance-00653;4;658;164.5;0.049;40849.35;0.832;0.275;0.176;0.104;0.331;2.858;0.238;0.195;0.464;0.05;0.374;1715196.176;0.798;815.307;0.834;62834.992;0.279;203183.756;0.383;2578125;113750;0.508;0.542;0.079;0.381;0.552;0.279;0.252;1;0.511;1;0.252;0.748;0;0.489;0;0;0;0;0;0;0.506;0;0;0;0;0;0;0;0;0;0.242;0;0
3DIPP-Instance-00654;5;659;131.8;0.161;234784.228;1.247;0.494;0.676;0.075;0.711;409.888;2.245;0.556;0.532;0.363;0.911;570286.345;1.195;4694.005;1.247;40850.934;0.849;445118.087;1.533;18750000;425000;0.028;1.296;0.025;1.535;0.096;0.849;0.369;1;0.17;1;1;0.219;0;0.199;0;0;0;0;0.219;0;0;0.25;0;0.162;0;0;0.162;0;0.25;0;0;0;0
3DIPP-Instance-00655;193;660;3.42;0.527;562189.63;1.789;0.455;0.497;0.13;0.443;79.402;9.754;0.283;0.703;0.153;1.121;841405.264;1.31;14001.976;2.812;33142.93;0.869;126679.655;1.151;6758775;222990;0.092;1.188;0.018;1.197;0.149;0.869;0.074;0.88;0.426;1;0.862;0.43;0.12;0.353;0;0.115;0.245;0;0.132;0;0.023;0.167;0;0.07;0;0;0.083;0;0.02;0;0;0;0
3DIPP-Instance-00656;4;661;165.25;0.047;224678.402;1.23;0.34;0.511;0.119;0.488;2.903;0.146;0.324;0.865;0.159;1.272;1047826.872;0.636;4491.888;1.23;59921.545;0.323;214452.164;0.453;154280000;1784800;0.005;0.978;0;0;0.034;0.323;0;0.741;0.483;1;1;0.741;0.259;0.259;0;0;0;0;0;0;0;0.259;0;0.259;0;0;0;0;0;0;0;0;0
3DIPP-Instance-00657;13;662;50.923;0.099;242980.677;1.826;0.562;0.5;0.103;0.607;190.012;3.437;0.418;0.447;0.274;0.801;691393.598;1.35;4857.934;1.826;30724.626;0.984;145534.889;1.224;58516780;906192;0.01;1.569;0.002;1.88;0.034;0.984;0;0.924;0.144;1;1;0.447;0.076;0.239;0;0;0.163;0;0.474;0;0;0.148;0;0.144;0;0;0.242;0;0;0;0;0;0
3DIPP-Instance-00658;5;663;132.6;0.056;368621.707;0.933;0.296;0.537;0.077;0.389;3.68;0.225;0.279;0.588;0.106;1.07;733056.654;0.769;7370.754;0.933;59538.128;0.684;139145.042;0.448;4440625;162750;0.163;0.777;0.032;0.498;0.366;0.684;0.388;1;0.195;1;0.805;0.421;0;0.614;0;0.195;0.192;0;0.192;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3DIPP-Instance-00659;9;664;73.778;0.167;158423.551;1.244;0.584;0.543;0.089;0.718;1223.586;2.674;0.425;0.593;0.307;1.018;293198.936;1.224;55738.723;2.566;24207.662;0.772;81214.723;1.058;12852000;331320;0.023;1.271;0.007;0.806;0.074;0.763;0.093;1;0.114;1;1;0.208;0;0.5;0;0;0.313;0;0.122;0;0;0;0;0.146;0;0;0.386;0;0.117;0;0;0;0
3DIPP-Instance-00660;6;665;110.833;0.12;221636.782;1.196;0.555;0.331;0.137;0.298;4.294;0.334;0.555;0.345;0.333;0.608;884567.615;0.95;4431.056;1.196;49568.667;0.722;483171.324;1.061;2578125;113750;0.343;0.949;0.19;1.046;0.436;0.722;0;0.829;0;0.686;0.505;0.317;0.171;0.176;0.176;0.18;0.171;0;0.505;0;0;0.511;0;0.18;0.138;0.138;0;0;0.138;0;0.176;0;0
3DIPP-Instance-00661;7;666;95.143;0.064;62677.994;1.514;0.521;0.51;0.115;0.494;1474.153;2.402;0.31;0.493;0.19;0.822;1247828.407;0.862;1251.88;1.516;52120.111;0.691;232704.746;0.495;18750000;425000;0.067;0.862;0.014;0.517;0.123;0.691;0;1;0.284;1;1;0.42;0;0.281;0;0;0.278;0;0.435;0;0;0.155;0;0;0;0;0.147;0;0;0;0;0;0
3DIPP-Instance-00662;6;667;111.167;0.102;56815.634;1.104;0.467;0.448;0.134;0.18;3.541;0.395;0.349;0.472;0.187;0.773;1023357.963;0.83;1134.633;1.106;46004.045;0.421;161385.488;0.394;12852000;331320;0.051;0.676;0.01;0.536;0.139;0.421;0;1;0.34;1;1;0.34;0;0.159;0;0;0.523;0;0.501;0;0;0;0;0;0;0;0.136;0;0;0;0;0;0
3DIPP-Instance-00663;6;668;111.333;0.101;507736.395;1.098;0.574;0.506;0.113;0.649;5.034;0.606;0.331;0.431;0.217;0.786;862691.951;0.944;10153.048;1.098;38935.101;0.852;220289.622;1.019;4440625;162750;0.189;0.985;0.05;1;0.239;0.852;0;0.861;0.156;1;0.659;0.5;0.139;0.522;0;0.156;0.139;0;0.322;0;0.186;0;0;0;0;0;0.361;0;0;0;0;0;0
3DIPP-Instance-00664;4;669;167.25;0.086;149115.091;0.757;0.481;0.487;0.149;0.149;3.099;0.397;0.238;0.573;0.145;0.888;1048228.639;0.563;2980.622;0.757;59203.274;0.498;172640.445;0.364;18750000;425000;0.057;0.545;0.008;0.521;0.139;0.498;0;1;0.528;1;1;0.528;0;0.259;0;0;0.259;0;0.214;0;0;0;0;0;0;0;0.214;0;0;0;0;0;0
3DIPP-Instance-00665;7;670;95.714;0.082;773576.687;1.008;0.566;0.533;0.11;0.52;1480.879;2.395;0.254;0.431;0.157;0.749;912431.117;0.882;15469.854;1.009;39749.194;0.828;177305.087;0.92;12852000;331320;0.06;0.974;0.013;1.017;0.12;0.828;0;1;0.299;1;1;0.457;0;0.566;0;0;0.118;0;0.136;0;0;0;0;0;0;0;0.425;0;0;0;0;0;0
3DIPP-Instance-00666;4;671;167.75;0.053;986226.027;1.633;0.725;0.315;0.119;0.649;1337.039;1.652;0.559;0.555;0.472;0.776;1185390.357;0.887;19722.841;1.633;64974.992;0.772;328679.23;0.924;18750000;425000;0.054;0.924;0.015;1.024;0.153;0.772;0;1;0;1;1;0;0;0.501;0;0;0.501;0;0;0;0;0;0;0.232;0;0;0.499;0;0.267;0;0;0;0
3DIPP-Instance-00667;5;672;134.4;0.152;167981.917;1.433;0.349;0.844;0.084;0.759;4.063;0.509;0.238;0.863;0.14;1.543;1413940.303;0.935;3357.958;1.434;62343.417;0.607;170569.041;0.361;2578125;113750;0.433;0.685;0.068;0.372;0.548;0.607;0.385;0.824;0.641;1;0.391;0.256;0.176;0.176;0;0.176;0.176;0;0;0;0;0;0;0.183;0;0.256;0.183;0;0;0;0.177;0;0
3DIPP-Instance-00668;17;673;39.588;0.126;79937.789;1.666;0.616;0.402;0.103;0.54;332.934;3.622;0.516;0.517;0.356;0.79;443484.985;1.58;1597.076;1.667;27971.25;0.916;133470.95;0.809;2578125;113750;0.145;1.287;0.052;0.808;0.246;0.916;0;1;0.189;1;0.831;0.227;0;0.163;0;0.105;0.318;0;0.248;0;0;0.226;0;0.285;0;0.064;0.229;0;0.114;0;0;0;0
3DIPP-Instance-00669;5;674;134.8;0.086;1303823.318;1.51;0.352;0.391;0.109;0.258;3.13;0.141;0.221;0.599;0.09;1.039;1351582.836;1.051;26074.786;1.51;49714.747;0.278;158269.957;0.326;16500000;397000;0.067;0.809;0.01;0;0.125;0.278;0;1;0.588;1;1;0.585;0;0.209;0;0;0.415;0;0.203;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3DIPP-Instance-00670;7;675;96.429;0.122;337866.741;1.531;0.506;0.581;0.109;0.581;4.2;0.628;0.373;0.543;0.243;1.076;793597.37;1.444;6755.655;1.531;40338.642;1.128;177389.866;1.45;12852000;331320;0.06;1.507;0.014;1.414;0.122;1.128;0.144;0.856;0.105;1;0.865;0.399;0.144;0.581;0;0.135;0.144;0;0.157;0;0;0;0;0.157;0;0;0.314;0;0;0;0;0;0
3DIPP-Instance-00671;4;676;169;0.095;1548668.911;0.977;0.52;0.466;0.122;0.339;4.348;0.441;0.304;0.338;0.159;0.524;861739.512;0.814;30971.698;0.977;58909.114;0.743;175204.667;0.453;16500000;397000;0.037;0.749;0.011;0.689;0.148;0.743;0;1;0;1;1;0.238;0;0.772;0;0;0.518;0;0.228;0;0;0;0;0;0;0;0.244;0;0;0;0;0;0
3DIPP-Instance-00672;5;677;135.4;0.035;66123.586;1.085;0.523;0.579;0.124;0.676;2055.211;1.965;0.376;0.444;0.193;0.678;233504.407;1.061;1320.792;1.086;25991.604;0.75;76399.147;0.836;4440625;162750;0.054;1.049;0.018;0.884;0.16;0.75;0;0.614;0;1;1;0.604;0.386;0.6;0;0;0;0;0.205;0;0;0.191;0;0.195;0;0;0.205;0;0;0;0;0;0
3DIPP-Instance-00673;5;678;135.6;0.051;100253.248;0.808;0.595;0.512;0.098;0.682;5.065;0.537;0.555;0.616;0.408;0.814;529096.947;1.139;2003.385;0.808;29486.505;1.143;324654.371;1.886;16500000;397000;0.026;1.334;0.02;1.874;0.074;1.143;0.206;1;0.206;1;1;0;0;0.211;0;0;0.199;0;0;0;0;0.392;0;0.199;0;0;0.202;0;0.383;0;0;0;0
3DIPP-Instance-00674;4;679;169.75;0.044;46055.87;0.765;0.586;0.551;0.099;0.729;1268.888;1.713;0.301;0.42;0.188;0.561;594348.712;1.025;919.437;0.766;19525.228;0.216;74081.413;0.378;2578125;113750;0.111;0.479;0.028;0.299;0.172;0.216;0.231;1;0.231;1;1;0.259;0;0.51;0;0;0;0;0.259;0;0;0.256;0;0;0;0;0.253;0;0;0;0;0;0
3DIPP-Instance-00675;10;680;68;0.103;388340.765;1.491;0.499;0.577;0.111;0.632;576.516;2.762;0.325;0.543;0.189;0.738;1130851.855;0.86;7765.135;1.491;36267.065;0.278;154226.093;0.464;58516780;906192;0.009;0.586;0;0;0.04;0.278;0.206;0.809;0.31;1;1;0.104;0.191;0.306;0;0;0.285;0;0.294;0;0;0.29;0;0.09;0;0;0.115;0;0;0;0;0;0
